,Month,CRSArrTime,Distance,Diverted,ArrDelay,Expected time,is_Monday,is_Tuesday,is_Wednesday,is_Thursday,is_Friday,is_Saturday,is_Sunday,arrival hour
2134320,4,-0.45789886711454064,-0.5094556725621152,0,-0.23017136242525113,-0.434492501392577,1,0,0,0,0,0,0,11
22937,1,-0.504631249726711,-0.3744032182768902,0,4.551615242603657,-3.0349532462814337,1,0,0,0,0,0,0,11
3802474,7,-0.5010364510642363,-0.7045314398629957,0,1.6511873018484178,-1.7547264180284579,0,0,1,0,0,0,0,11
2539026,5,-0.4507092697895913,0.04388424430095942,0,1.4356149549003931,-0.8345633852216319,1,0,0,0,0,0,0,11
5694179,10,-0.6304492029133236,-0.19433327922992355,0,-0.09298895982196276,0.005585470819383359,0,1,0,0,0,0,0,11
6214836,11,-0.4327352764772181,0.1733095129909667,0,-0.21057387633906707,0.3789849623931679,1,0,0,0,0,0,0,11
2345977,5,-0.4866572564143378,0.334622166720541,0,-0.21057387633906707,0.3789849623931679,0,0,0,0,1,0,0,11
5714735,10,-0.5945012162885772,-0.4438051739512419,0,-0.5241336537180119,-0.20778566722277925,0,0,1,0,0,0,0,11
5577860,10,-0.6304492029133236,-0.19433327922992355,0,0.8084954001425035,-0.23445705947804957,0,0,1,0,0,0,0,11
3364442,6,-0.49025205507681247,1.3700243162405992,0,-0.4849386815456438,1.1524553377960074,0,1,0,0,0,0,0,11
6174137,11,-0.4327352764772181,1.510703956121042,0,-0.6613160563213002,1.2991479951999942,0,0,0,0,0,1,0,11
4673312,9,-0.443519672464642,0.9873756957657951,0,-0.2693663345976192,0.8590700229880338,0,0,0,0,1,0,0,11
3325639,6,-0.4327352764772181,1.510703956121042,0,-0.13218393199433087,1.2458052106894535,0,0,0,0,0,0,1,11
2578675,5,-0.5010364510642363,-0.4438051739512419,0,-0.46534119545945973,-0.16777857883987377,0,0,1,0,0,0,0,11
2616665,5,-0.6196648069258998,0.29523186755401704,0,-0.7397060006660364,0.6590345810735063,0,0,0,0,1,0,0,11
2977313,6,-0.5980960149510518,0.5672125046562062,0,-0.3281587928561714,0.712377365584047,0,0,1,0,0,0,0,11
302249,1,-0.6052856122760011,-0.7758091240690866,0,-0.23017136242525113,-0.48783528590311764,0,1,0,0,0,0,0,11
595336,2,-0.5441740350139321,-0.738294553434302,0,-0.4261462232870916,-0.24779275560568473,0,0,0,1,0,0,0,11
4919232,9,-0.5190104443766096,1.3643971306453815,0,-0.40654873720090756,1.0457697687749261,0,0,0,1,0,0,0,11
6987400,12,-0.44711447112711666,1.7676787649693173,0,8.020370279858234,-4.155151721002787,0,0,0,0,0,0,1,11
4038947,7,-0.6448283975632223,-0.794566409386479,0,-0.15178141808051493,-0.36781402075440117,1,0,0,0,0,0,0,11
704076,2,-0.504631249726711,-0.3744032182768902,0,-0.6221210841489321,-0.021085921435886966,0,0,1,0,0,0,0,11
6476638,12,-0.5945012162885772,0.017624044856610115,0,-0.01459901547722656,0.7523844539669525,1,0,0,0,0,0,0,11
1746462,4,-0.5549584310013561,-0.7045314398629957,0,-0.23017136242525113,-0.5945208549241989,0,1,0,0,0,0,0,11
2673747,5,-0.5945012162885772,-1.0046480049412734,0,-0.6417185702351161,-0.6878707278176451,1,0,0,0,0,0,0,11
4558997,8,-0.44711447112711666,-0.5507217002603784,0,-0.24976884851143516,-0.36781402075440117,0,0,0,0,0,1,0,11
4419536,8,-0.5909064176261025,0.1376706708879212,0,-0.34775627894235545,0.43232774690370857,0,0,0,0,0,1,0,11
6477163,12,-0.5369844376889829,0.04388424430095942,0,-0.034196501563410614,0.632363188818236,1,0,0,0,0,0,0,11
3014781,6,-0.4327352764772181,1.3643971306453815,0,-0.15178141808051493,1.1657910339236426,0,0,0,0,1,0,0,11
2844221,5,-0.4507092697895913,0.04388424430095942,0,-0.40654873720090756,0.4589991391589789,0,0,1,0,0,0,0,11
6457995,12,-0.5909064176261025,-0.7251644537121273,0,-0.40654873720090756,-0.12777149045696826,0,0,0,0,0,0,1,11
1901450,4,-0.6304492029133236,-0.19433327922992355,0,-0.34775627894235545,0.2856350894997218,0,0,1,0,0,0,0,11
4458398,8,-0.5909064176261025,-0.12680705208731105,0,-0.5829261119765641,0.2056209127339108,1,0,0,0,0,0,0,11
4437993,8,-0.5909064176261025,-0.12680705208731105,0,-0.034196501563410614,-0.061093009818792454,0,0,0,0,0,0,1,11
5908350,11,-0.6088804109384758,0.013872587793131642,0,-0.34775627894235545,0.21895660886154597,0,0,0,0,0,1,0,11
811414,2,-0.5980960149510518,-0.2074633789520982,0,-0.7005110284936683,0.41899205077607343,0,1,0,0,0,0,0,11
247611,1,-0.6124752096009505,-0.19433327922992355,0,-0.24976884851143516,0.2056209127339108,0,0,0,0,0,1,0,11
2017953,4,-0.5909064176261025,-1.0046480049412734,0,-0.5829261119765641,-0.5945208549241989,0,1,0,0,0,0,0,11
4979242,9,-0.5909064176261025,-0.03114489696861002,0,0.2401683036431661,-0.4744995897754825,0,0,0,0,0,0,1,11
1055695,2,-0.6376388002382729,-0.9633819772430103,0,-0.6613160563213002,-0.6211922471794693,1,0,0,0,0,0,0,11
922600,2,-0.5369844376889829,-0.05928082494469856,0,-0.034196501563410614,0.3789849623931679,1,0,0,0,0,0,0,11
4789305,9,-0.43633007513969274,0.1733095129909667,0,0.02459595669514154,0.3523135701378976,0,0,0,1,0,0,0,11
3961197,7,-0.5945012162885772,-0.44005371688776346,0,0.33815573407408633,-0.034421617563522126,0,0,0,1,0,0,0,11
358814,1,-0.5621480283263054,-0.9990208193460558,0,-0.3869512511147235,-0.7012064239452803,0,0,0,0,1,0,0,11
23879,1,-0.44711447112711666,-0.18307890803948815,0,0.573325567108295,0.3256421778826273,1,0,0,0,0,0,0,11
4078338,8,-0.6196648069258998,0.29523186755401704,0,-0.6417185702351161,0.6456988849458711,0,0,1,0,0,0,0,11
4093784,8,-0.4399248738021674,1.9421215184210663,0,-0.053793987649594664,1.6458760945185085,0,0,0,1,0,0,0,11
280015,1,-0.5190104443766096,0.3777639229505434,0,-0.8376934310969567,0.4856705314142492,1,0,0,0,0,0,0,11
134554,1,-0.5585532296638307,0.1376706708879212,0,-0.30856130676998733,0.5790204043076954,0,0,0,0,0,0,1,11
5849594,11,-0.43633007513969274,-0.18307890803948815,0,-0.7397060006660364,0.3389778740102624,0,0,1,0,0,0,0,11
3563077,7,-0.6448283975632223,-0.5751061711729885,0,-0.34775627894235545,-0.4611638936478473,0,0,0,0,1,0,0,11
6120162,11,-0.6448283975632223,-0.8808499218464839,0,-0.24976884851143516,-0.7812206007110912,0,0,1,0,0,0,0,11
2153904,4,-0.5909064176261025,-0.340640104705584,0,-0.19097639025288302,0.03225686307465368,0,1,0,0,0,0,0,11
3863102,7,-0.48306245775186313,-0.738294553434302,0,-0.4849386815456438,-0.4478281975202122,0,0,0,0,0,1,0,11
4296640,8,-0.6448283975632223,-0.5751061711729885,0,-0.40654873720090756,-0.38114971688203636,0,0,0,0,0,0,1,11
3961981,7,-0.5369844376889829,-0.5582246143873353,0,-0.034196501563410614,-0.3011355401162254,0,0,0,1,0,0,0,11
375553,1,-0.5226052430390843,0.04388424430095942,0,-0.11258644590814681,0.6456988849458711,0,0,0,0,0,1,0,11
3092714,6,-0.5729324243137293,0.3777639229505434,0,1.1612501496938166,-0.23445705947804957,0,1,0,0,0,0,0,11
6591461,12,-0.5909064176261025,-0.35189447589601935,0,-0.2693663345976192,-0.2744641478609551,0,0,0,0,0,0,1,11
2015240,4,-0.4399248738021674,0.9873756957657951,0,-0.5241336537180119,0.8457343268603986,0,1,0,0,0,0,0,11
6019268,11,-0.4650884644394899,1.8971040336593246,0,-0.4261462232870916,1.5791976138803325,0,0,0,0,1,0,0,11
6722528,12,-0.5226052430390843,1.011760166678405,0,-0.56332862589038,1.0457697687749261,0,0,0,0,0,0,1,11
1183730,3,-0.4399248738021674,1.8971040336593246,0,-0.4849386815456438,1.5391905254974272,1,0,0,0,0,0,0,11
319691,1,-0.5801220216386787,-0.8470868082751777,0,-0.40654873720090756,-0.514506678158388,0,0,1,0,0,0,0,11
3430393,6,-0.6448283975632223,-0.794566409386479,0,0.00499847060895749,-0.5811851587965638,0,0,0,0,1,0,0,11
1075075,2,-0.6304492029133236,-1.0046480049412734,0,-0.7005110284936683,-0.6078565510518341,0,1,0,0,0,0,0,11
1783206,4,-0.5477688336764068,0.3777639229505434,0,1.9451495931411784,-1.0879416116467,0,0,0,1,0,0,0,11
211028,1,-0.49744165240176175,-0.11742840942861488,0,-0.7005110284936683,0.3123064817549921,0,0,0,1,0,0,0,11
5214244,9,-0.48306245775186313,-0.4438051739512419,0,0.8672878584010557,-0.9812560426256187,0,0,0,0,1,0,0,11
2519783,5,-0.4866572564143378,-0.2487294066503614,0,0.8084954001425035,-0.5545137665412935,0,0,0,0,0,0,1,11
3037309,6,-0.5945012162885772,0.1376706708879212,0,-0.543731139804196,0.5123419236695196,0,0,0,0,0,1,0,11
4239640,8,-0.5873116189636279,-0.19245755069818432,0,1.0828602053490803,-0.7012064239452803,0,0,0,1,0,0,0,11
1997965,4,-0.43633007513969274,-0.22809639280122979,0,-0.5241336537180119,-0.061093009818792454,1,0,0,0,0,0,0,11
5060852,9,-0.5010364510642363,-0.7758091240690866,0,-0.21057387633906707,-0.6878707278176451,0,0,0,1,0,0,0,11
6139147,11,-0.5549584310013561,-0.7045314398629957,0,-0.21057387633906707,-0.514506678158388,0,0,0,1,0,0,0,11
631607,2,-0.6448283975632223,-0.19433327922992355,0,-0.13218393199433087,-0.11443579432933311,0,0,0,0,0,1,0,11
4571861,8,-0.4327352764772181,1.510703956121042,0,-0.40654873720090756,1.2724766029447239,0,0,0,0,0,0,1,11
2424501,5,-0.6232596055883743,-0.7251644537121273,0,-0.6221210841489321,-0.35447832462676604,0,1,0,0,0,0,0,11
3157931,6,-0.5369844376889829,-0.8358324370847422,0,-0.2889638206838033,-0.4744995897754825,0,0,0,0,1,0,0,11
3428539,6,-0.4866572564143378,0.4040241223948927,0,-0.19097639025288302,0.552349012052425,0,0,0,0,1,0,0,11
6612135,12,-0.5549584310013561,-0.7045314398629957,0,-0.2693663345976192,-0.48783528590311764,1,0,0,0,0,0,0,11
6195279,11,-0.5909064176261025,-0.8470868082751777,0,-0.4849386815456438,-0.514506678158388,0,0,0,0,0,0,1,11
4886322,9,-0.626854404250849,-0.738294553434302,0,0.37735070624645445,-0.36781402075440117,0,1,0,0,0,0,0,11
3563352,7,-0.576527222976204,-0.05928082494469856,0,-0.34775627894235545,0.29897078562735696,0,0,0,0,1,0,0,11
2096876,4,-0.5369844376889829,0.017624044856610115,0,-0.4457437093732757,0.5256776197971547,0,0,0,0,0,1,0,11
5885555,11,-0.5190104443766096,1.3643971306453815,0,-0.40654873720090756,1.0991125532854666,0,0,0,0,1,0,0,11
4400479,8,-0.6088804109384758,-0.7251644537121273,0,-0.11258644590814681,-0.2211213633504144,0,0,0,0,1,0,0,11
6876541,12,-0.626854404250849,-0.22622066426949056,0,-0.36735376502853945,0.1789495204786405,1,0,0,0,0,0,0,11
6628689,12,-0.47587286042691385,1.011760166678405,0,0.02459595669514154,0.7790558462222228,0,1,0,0,0,0,0,11
2824975,5,-0.5945012162885772,-0.4438051739512419,0,1.357225010555657,-1.4079983187099439,0,1,0,0,0,0,0,11
5134419,9,-0.4650884644394899,0.04388424430095942,0,-0.24976884851143516,0.40565635464843824,1,0,0,0,0,0,0,11
3637011,7,-0.4327352764772181,2.1109370862775974,0,-0.34775627894235545,1.6725474867737786,0,1,0,0,0,0,0,11
6235157,11,-0.5909064176261025,-0.2074633789520982,0,-0.36735376502853945,0.1789495204786405,0,1,0,0,0,0,0,11
5713925,10,-0.626854404250849,-0.8470868082751777,0,-0.2889638206838033,-0.7012064239452803,0,0,1,0,0,0,0,11
3351336,6,-0.48306245775186313,-0.738294553434302,0,-0.034196501563410614,-0.67453503169001,1,0,0,0,0,0,0,11
6725743,12,-0.5909064176261025,-0.19433327922992355,0,-0.5241336537180119,0.3123064817549921,0,0,0,0,0,0,1,11
3563754,7,-0.5945012162885772,-0.2074633789520982,0,-0.4261462232870916,0.08559964758519434,0,0,0,0,1,0,0,11
1113983,3,-0.48306245775186313,-0.46443818780037355,0,-0.7005110284936683,-0.20778566722277925,0,0,0,1,0,0,0,11
3622757,7,-0.5945012162885772,-0.44005371688776346,0,-0.40654873720090756,-0.047757313691157294,1,0,0,0,0,0,0,11
3704272,7,-0.5010364510642363,-0.19433327922992355,0,0.3969481923326385,0.12560673596809982,0,0,0,0,1,0,0,11
6518516,12,-0.5369844376889829,-1.0740499606156253,0,-0.30856130676998733,-0.7945562968387264,0,0,1,0,0,0,0,11
775777,2,-0.46868326310196456,-0.4100420603799357,0,-0.34775627894235545,-0.047757313691157294,0,0,0,0,0,0,1,11
2710729,5,-0.4866572564143378,0.334622166720541,0,0.5537280810221109,0.12560673596809982,0,0,1,0,0,0,0,11
4114424,8,-0.4399248738021674,1.510703956121042,0,-0.4457437093732757,1.285812299072359,0,0,0,0,1,0,0,11
6768159,12,-0.5369844376889829,-1.0740499606156253,0,-0.6613160563213002,-0.7278778162005506,0,1,0,0,0,0,0,11
3389690,6,-0.4507092697895913,0.04388424430095942,0,1.729577246193154,-1.007927434880889,0,0,1,0,0,0,0,11
263768,1,-0.49744165240176175,-0.11742840942861488,0,-0.2889638206838033,0.3123064817549921,0,0,0,0,0,0,1,11
5668764,10,-0.44711447112711666,1.9421215184210663,0,-0.3869512511147235,1.5658619177526973,1,0,0,0,0,0,0,11
665913,2,-0.6160700082634251,0.1376706708879212,0,-0.8768884032693248,0.6857059733287767,1,0,0,0,0,0,0,11
4333122,8,-0.44711447112711666,1.478816571081475,0,-0.8180959450107727,1.3791621719658052,0,1,0,0,0,0,0,11
282559,1,-0.5369844376889829,-0.7045314398629957,0,-0.4457437093732757,-0.4078211091373067,1,0,0,0,0,0,0,11
5400841,10,-0.49025205507681247,1.011760166678405,0,-0.6613160563213002,0.9790912881367503,1,0,0,0,0,0,0,11
4729781,9,-0.5945012162885772,-0.2074633789520982,0,-0.7984984589245886,0.27229939337208664,1,0,0,0,0,0,0,11
4999739,9,-0.5729324243137293,0.04388424430095942,0,-0.15178141808051493,0.40565635464843824,1,0,0,0,0,0,0,11
2863765,6,-0.5873116189636279,-0.19245755069818432,0,-0.6025235980627481,0.13894243209573498,0,0,0,1,0,0,0,11
3665071,7,-0.504631249726711,-0.9108615783543117,0,-0.21057387633906707,-0.7412135123281858,0,0,1,0,0,0,0,11
115995,1,-0.47587286042691385,1.3700243162405992,0,-0.4457437093732757,1.0991125532854666,0,0,0,0,0,1,0,11
3703870,7,-0.56574282698878,-0.8470868082751777,0,-0.24976884851143516,-0.5945208549241989,0,0,0,0,1,0,0,11
1978372,4,-0.5693376256512547,-0.22622066426949056,0,-0.36735376502853945,0.04559255920228885,0,0,0,0,0,0,1,11
3074726,6,-0.4650884644394899,0.23896001160183997,0,-0.4457437093732757,0.39232065852080306,1,0,0,0,0,0,0,11
1746061,4,-0.5945012162885772,0.1376706708879212,0,-0.5829261119765641,0.5123419236695196,0,1,0,0,0,0,0,11
3599498,7,-0.46868326310196456,0.8485717844170917,0,-0.24976884851143516,0.44566344303134375,0,0,0,0,0,0,1,11
5418721,10,-0.4650884644394899,1.8971040336593246,0,-0.36735376502853945,1.6592117906461434,0,1,0,0,0,0,0,11
6895168,12,-0.6304492029133236,-0.11742840942861488,0,3.042608813967486,-1.9814332521982556,0,1,0,0,0,0,0,11
1958060,4,-0.576527222976204,0.7660397290205653,0,-0.5829261119765641,0.6590345810735063,0,0,0,0,0,1,0,11
1961355,4,-0.49025205507681247,-0.7045314398629957,0,-0.7005110284936683,-0.3278069323714957,0,0,0,0,0,1,0,11
4279201,8,-0.6088804109384758,-0.11742840942861488,0,-0.2693663345976192,0.12560673596809982,0,0,0,0,0,1,0,11
613338,2,-0.5226052430390843,0.04388424430095942,0,-0.5045361676318278,0.6456988849458711,0,0,0,0,1,0,0,11
6860683,12,-0.5010364510642363,0.04388424430095942,0,-0.21057387633906707,0.40565635464843824,0,0,0,0,0,0,1,11
5557454,10,-0.5909064176261025,0.1733095129909667,0,0.06379092886750964,0.2456280011168163,0,1,0,0,0,0,0,11
3389573,6,-0.43633007513969274,-0.5507217002603784,0,-0.36735376502853945,-0.39448541300967155,0,0,1,0,0,0,0,11
2654571,5,-0.6232596055883743,-0.8808499218464839,0,-0.4261462232870916,-0.4744995897754825,0,0,0,0,0,0,1,11
1786399,4,-0.48306245775186313,-0.19433327922992355,0,-0.5045361676318278,0.27229939337208664,0,0,0,1,0,0,0,11
6275968,11,-0.5549584310013561,-0.7045314398629957,0,0.02459595669514154,-0.7412135123281858,0,0,0,1,0,0,0,11
2881893,6,-0.5010364510642363,0.4040241223948927,0,-0.5829261119765641,0.4990062275418844,0,0,0,0,1,0,0,11
4380443,8,-0.44711447112711666,-1.113440259782149,0,-0.17137890416669896,-0.9679203464979835,0,0,0,1,0,0,0,11
2994155,6,-0.5729324243137293,1.011760166678405,0,-0.30856130676998733,0.9390841997538447,0,0,0,1,0,0,0,11
1704301,4,-0.4507092697895913,1.3643971306453815,0,0.02459595669514154,1.0991125532854666,0,0,0,0,0,0,1,11
1569304,3,-0.4938468537392871,1.011760166678405,0,-0.07339147373577871,1.0724411610301965,0,0,0,0,0,0,1,11
3038027,6,-0.5693376256512547,-0.22622066426949056,0,1.0828602053490803,-0.5678494626689287,0,0,0,0,0,1,0,11
407472,1,-0.5549584310013561,0.3777639229505434,0,-0.6809135424074843,0.44566344303134375,1,0,0,0,0,0,0,11
2578998,5,-0.5549584310013561,-0.8358324370847422,0,0.2793632758155342,-1.0612702193914296,0,0,1,0,0,0,0,11
301070,1,-0.5297948403640336,-0.35189447589601935,0,-0.5829261119765641,-0.24779275560568473,0,1,0,0,0,0,0,11
3980589,7,-0.56574282698878,-0.8470868082751777,0,-0.23017136242525113,-0.767884904583456,0,0,0,0,1,0,0,11
2419237,5,-0.4327352764772181,1.478816571081475,0,-0.46534119545945973,1.2324695145618183,0,1,0,0,0,0,0,11
3115156,6,-0.6448283975632223,-0.5751061711729885,0,-0.6417185702351161,-0.34114262849913085,0,0,1,0,0,0,0,11
6824017,12,-0.5909064176261025,-0.2074633789520982,0,-0.24976884851143516,-0.08776440207406278,0,0,0,0,1,0,0,11
1228704,3,-0.4938468537392871,-0.19433327922992355,0,-0.5829261119765641,0.2456280011168163,0,0,1,0,0,0,0,11
555932,1,-0.6052856122760011,0.8148086708457853,0,-0.36735376502853945,1.0457697687749261,0,1,0,0,0,0,0,11
2232913,4,-0.48306245775186313,-0.19433327922992355,0,-0.7789009728384045,0.25896369724445145,0,0,0,0,0,1,0,11
2732811,5,-0.5621480283263054,-0.8470868082751777,0,0.06379092886750964,-0.8879061697321725,0,0,0,1,0,0,0,11
5267915,10,-0.6448283975632223,-0.2337235783964475,0,-0.5045361676318278,0.018921166947018522,1,0,0,0,0,0,0,11
154348,1,-0.5909064176261025,-0.2074633789520982,0,-0.40654873720090756,0.29897078562735696,1,0,0,0,0,0,0,11
2153801,4,-0.6088804109384758,-0.4438051739512419,0,-0.2889638206838033,0.11227103984046466,0,1,0,0,0,0,0,11
1228980,3,-0.6052856122760011,-0.794566409386479,0,-0.36735376502853945,-0.5411780704136583,0,0,1,0,0,0,0,11
5638572,10,-0.5010364510642363,-0.4438051739512419,0,0.044193442781325594,-0.434492501392577,0,0,0,0,0,1,0,11
6436398,12,-0.44711447112711666,1.9421215184210663,0,-0.4457437093732757,1.6858831829014138,0,0,0,0,0,1,0,11
703989,2,-0.5585532296638307,0.1376706708879212,0,-0.7984984589245886,0.632363188818236,0,0,1,0,0,0,0,11
6118817,11,-0.5945012162885772,0.017624044856610115,0,0.5145331088497428,0.7523844539669525,0,0,1,0,0,0,0,11
5327207,10,-0.49744165240176175,-0.46443818780037355,0,-0.4849386815456438,-0.36781402075440117,0,0,0,1,0,0,0,11
3643511,7,-0.5010364510642363,-0.8283295229577853,0,0.4557406505911907,-0.5545137665412935,0,1,0,0,0,0,0,11
6236180,11,-0.5909064176261025,-0.9108615783543117,0,-0.974875833700245,-0.35447832462676604,0,1,0,0,0,0,0,11
6060000,11,-0.5909064176261025,-0.5507217002603784,0,-0.4849386815456438,-0.2877998439885902,0,0,0,0,0,0,1,11
3622509,7,-0.56574282698878,-0.8470868082751777,0,-0.23017136242525113,-0.8478990813492671,1,0,0,0,0,0,0,11
3842690,7,-0.5945012162885772,-0.44005371688776346,0,-0.46534119545945973,0.005585470819383359,0,0,0,0,1,0,0,11
3920100,7,-0.5369844376889829,0.017624044856610115,0,-0.24976884851143516,0.3789849623931679,0,1,0,0,0,0,0,11
5483272,10,-0.6088804109384758,0.013872587793131642,0,-0.034196501563410614,0.29897078562735696,0,0,0,0,1,0,0,11
2268859,5,-0.5190104443766096,-0.46443818780037355,0,-0.543731139804196,-0.2744641478609551,1,0,0,0,0,0,0,11
6406924,11,-0.5369844376889829,-1.0740499606156253,0,-0.2889638206838033,-0.7945562968387264,0,0,0,1,0,0,0,11
3914571,7,-0.43633007513969274,1.9308671472306307,0,-0.7201085145798524,1.5791976138803325,0,1,0,0,0,0,0,11
577110,2,-0.2853485313157576,-0.2074633789520982,0,-0.7201085145798524,0.3256421778826273,0,0,1,0,0,0,0,12
6276370,11,-0.37521849787762374,-0.4100420603799357,0,-0.6417185702351161,-0.08776440207406278,0,0,0,1,0,0,0,12
243518,1,-0.33927051125287727,2.131570100126729,0,-0.8180959450107727,1.8859186248159414,0,0,0,0,0,1,0,12
3462686,7,-0.3788132965400984,1.900855490722803,0,-0.07339147373577871,1.7392259674119548,0,0,0,0,0,0,1,12
5348262,10,-0.32129651794050407,-0.22809639280122979,0,-0.6025235980627481,0.11227103984046466,0,0,0,0,1,0,0,12
3796826,7,-0.3788132965400984,1.900855490722803,0,0.33815573407408633,1.75256166353959,0,0,1,0,0,0,0,12
2109379,4,-0.40757168583989556,2.0096477455636785,0,-0.6809135424074843,1.6592117906461434,0,0,0,0,0,0,1,12
6006242,11,-0.32129651794050407,-0.9314945922034433,0,-1.0140708058726131,-0.4478281975202122,0,0,0,1,0,0,0,12
3995472,7,-0.33927051125287727,2.0096477455636785,0,-0.40654873720090756,1.5925333100079677,0,0,0,0,0,1,0,12
6845645,12,-0.33567571259040263,-0.8902285645051801,0,-0.40654873720090756,-0.4478281975202122,0,0,0,0,0,1,0,12
6537066,12,-0.4003820885149463,-0.5751061711729885,0,0.37735070624645445,-0.8078919929663616,0,0,0,1,0,0,0,12
503702,1,-0.3644341018901998,0.1733095129909667,0,-0.543731139804196,0.36564926626553274,0,0,0,0,0,1,0,12
4847270,9,-0.393192491189997,-0.5751061711729885,0,-0.24976884851143516,-0.4078211091373067,0,0,0,0,0,0,1,12
5598612,10,-0.32848611526545335,-0.2862439772851461,0,-0.17137890416669896,-0.2611284517333199,0,0,0,1,0,0,0,12
1786586,4,-0.4039768871774209,0.017624044856610115,0,-0.3281587928561714,0.39232065852080306,0,0,0,1,0,0,0,12
2959429,6,-0.3788132965400984,0.02512695898356706,0,-0.6417185702351161,0.3389778740102624,0,1,0,0,0,0,0,12
5748670,10,-0.28894332997823224,2.099682715087162,0,1.396419982728025,0.8990771113709393,0,0,0,0,1,0,0,12
1458828,3,-0.32129651794050407,-1.113440259782149,0,-0.7005110284936683,-0.6078565510518341,1,0,0,0,0,0,0,12
2914547,6,-0.38959769252752235,1.510703956121042,0,-0.40654873720090756,1.2991479951999942,0,0,0,0,0,0,1,12
978228,2,-0.42914047781474346,0.9873756957657951,0,-0.8180959450107727,0.8990771113709393,0,0,0,1,0,0,0,12
43806,1,-0.26737453800338434,0.02512695898356706,0,0.2989607619017183,-0.07442870594642761,0,1,0,0,0,0,0,12
3351865,6,-0.26737453800338434,-1.0702985035521468,0,1.6119923296760497,-2.261482870878594,1,0,0,0,0,0,0,12
5140,1,-0.3177017192780294,-0.2337235783964475,0,-0.34775627894235545,-0.08776440207406278,0,0,0,0,0,0,1,12
2135594,4,-0.23142655137863788,0.1376706708879212,0,-0.19097639025288302,0.4589991391589789,1,0,0,0,0,0,0,12
6938895,12,-0.32129651794050407,-0.9108615783543117,0,-0.6025235980627481,-0.5011709820307528,0,0,0,1,0,0,0,12
2865403,6,-0.35724450456525053,-1.1265703595043237,0,6.530961337308247,-5.462049941511033,0,0,0,1,0,0,0,12
4578519,8,-0.2170473567287393,-0.8189508802990891,0,0.2989607619017183,-1.167955788412511,0,0,0,0,0,0,1,12
3451249,7,-0.3033225246281308,-0.8470868082751777,0,-0.30856130676998733,-0.5678494626689287,0,0,0,0,0,1,0,12
595061,2,-0.26737453800338434,-0.03114489696861002,0,-0.6025235980627481,0.12560673596809982,0,0,0,1,0,0,0,12
4617459,8,-0.3428653099153519,-0.4100420603799357,0,-0.01459901547722656,-0.514506678158388,0,1,0,0,0,0,0,12
1535255,3,-0.32129651794050407,2.555484748299796,0,4.963162450413523,-0.8478990813492671,0,0,0,0,1,0,0,12
2806606,5,-0.2494005446910111,0.11891338557052886,0,-0.5241336537180119,0.29897078562735696,1,0,0,0,0,0,0,12
4339577,8,-0.2961329273031815,0.04388424430095942,0,-0.6221210841489321,0.44566344303134375,0,1,0,0,0,0,0,12
2078414,4,-0.35724450456525053,-0.5094556725621152,0,-0.3869512511147235,-0.2211213633504144,0,0,0,0,1,0,0,12
5986104,11,-0.37521849787762374,-0.19245755069818432,0,-0.7593034867522205,0.23229230498918113,0,0,1,0,0,0,0,12
922867,2,-0.382408095202573,0.057014344023134066,0,-0.543731139804196,0.8590700229880338,1,0,0,0,0,0,0,12
924888,2,-0.2386161487035872,-0.340640104705584,0,-0.4457437093732757,0.1656138243510053,1,0,0,0,0,0,0,12
4559002,8,-0.3860028938650477,-0.2337235783964475,0,0.12258338712606179,-0.36781402075440117,0,0,0,0,0,1,0,12
1573369,3,-0.3033225246281308,0.04388424430095942,0,-1.0140708058726131,0.6190274926906009,0,0,0,0,0,0,1,12
6180063,11,-0.27815893399080827,-0.19433327922992355,0,-0.7201085145798524,0.2456280011168163,0,0,0,0,0,1,0,12
864060,2,-0.35724450456525053,1.9421215184210663,0,-0.7005110284936683,1.6325403983908733,0,0,0,0,1,0,0,12
614404,2,-0.270969336665859,0.29523186755401704,0,-0.09298895982196276,0.8457343268603986,0,0,0,0,1,0,0,12
3351108,6,-0.3788132965400984,-0.9277431351399648,0,-0.36735376502853945,-0.67453503169001,1,0,0,0,0,0,0,12
4926665,9,-0.26737453800338434,-0.19433327922992355,0,-0.2889638206838033,-0.07442870594642761,0,0,0,1,0,0,0,12
1270651,3,-0.2386161487035872,-0.8358324370847422,0,-0.8180959450107727,-0.38114971688203636,0,0,0,0,1,0,0,12
6437124,12,-0.40757168583989556,1.478816571081475,0,-0.543731139804196,1.36582647583817,0,0,0,0,0,1,0,12
3410013,6,-0.23142655137863788,0.1733095129909667,0,-0.5241336537180119,0.3389778740102624,0,0,0,1,0,0,0,12
4862,1,-0.2494005446910111,0.18831534124488059,0,-0.034196501563410614,-0.23445705947804957,0,0,0,0,0,0,1,12
4002322,7,-0.3788132965400984,-0.8902285645051801,0,-0.07339147373577871,-0.754549208455821,0,0,0,0,0,1,0,12
2019686,4,-0.35724450456525053,-1.1265703595043237,0,-0.3869512511147235,-0.8345633852216319,0,1,0,0,0,0,0,12
3698913,7,-0.2529953433534858,1.9064826763180207,0,0.06379092886750964,1.619204702263238,0,0,0,0,1,0,0,12
5850365,11,-0.36083930322772517,-1.0871800603378,0,-0.56332862589038,-0.6478636394347396,0,0,1,0,0,0,0,12
942728,2,-0.42914047781474346,-0.5507217002603784,0,-0.6613160563213002,-0.34114262849913085,0,1,0,0,0,0,0,12
